symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
BLK,2020-12-14 00:00:00+00:00,683.92,700.55,683.46,700.53,658625,625.4659991686,640.6746486688,625.0453149371,640.65635805,658625,0.0,1.0
BLK,2020-12-15 00:00:00+00:00,698.18,704.13,690.33,691.52,617347,638.5072103455,643.9486694271,631.3281424816,632.4164342979,617347,0.0,1.0
BLK,2020-12-16 00:00:00+00:00,698.37,708.8,693.55,704.0,849361,638.6809712238,648.2195289079,634.2729321022,643.8297804051,849361,0.0,1.0
BLK,2020-12-17 00:00:00+00:00,706.01,709.68,699.29,703.0,832259,645.6679875907,649.0243161334,639.5223396868,642.9152494671,832259,0.0,1.0
BLK,2020-12-18 00:00:00+00:00,698.8,706.6,691.5001,705.15,1610738,639.0742195271,646.2075608441,632.3982351323,644.8814909839,1610738,0.0,1.0
BLK,2020-12-21 00:00:00+00:00,698.83,703.52,689.17,694.0,631849,639.1016554553,643.3908055549,630.2672865935,634.6844710244,631849,0.0,1.0
BLK,2020-12-22 00:00:00+00:00,693.52,703.66,691.75,700.0,596988,634.2454961741,643.5188398862,632.6267764137,640.1716566528,596988,0.0,1.0
BLK,2020-12-23 00:00:00+00:00,703.64,708.17,696.21,702.0,752601,643.5005492674,647.6433744169,636.7055843975,642.000718529,752601,0.0,1.0
BLK,2020-12-24 00:00:00+00:00,707.18,710.84,703.36,703.36,173253,646.7379887882,650.0851720216,643.2444806048,643.2444806048,173253,0.0,1.0
BLK,2020-12-28 00:00:00+00:00,710.18,715.12,709.07,714.59,271378,649.4815816024,653.9993644365,648.4664522612,653.5146630393,271378,0.0,1.0
BLK,2020-12-29 00:00:00+00:00,706.28,715.32,705.61,713.74,318436,645.9149109439,654.1822706241,645.3021752154,652.737311742,318436,0.0,1.0
BLK,2020-12-30 00:00:00+00:00,708.94,716.94,708.0,713.3,355270,648.3475632392,655.6638107438,647.4879041574,652.3349181292,355270,0.0,1.0
BLK,2020-12-31 00:00:00+00:00,721.54,722.42,706.92,707.48,361507,659.870653059,660.6754402845,646.5002107443,647.0123480696,361507,0.0,1.0
BLK,2021-01-04 00:00:00+00:00,710.82,730.6,702.04,730.6,623613,650.0668814028,668.1563033579,642.0372997665,668.1563033579,623613,0.0,1.0
BLK,2021-01-05 00:00:00+00:00,714.58,717.21,705.26,708.81,431450,653.50551773,655.9107340971,644.9820893871,648.2286742173,431450,0.0,1.0
BLK,2021-01-06 00:00:00+00:00,734.96,744.79,716.1,718.76,730705,672.1436582479,681.1334973692,654.8956047558,657.3282570511,730705,0.0,1.0
BLK,2021-01-07 00:00:00+00:00,750.42,753.27,743.01,748.34,655965,686.2823065506,688.8887197241,679.5056322995,684.3800821994,655965,0.0,1.0
BLK,2021-01-08 00:00:00+00:00,756.45,759.3664,747.42,757.15,623026,691.7969281072,694.464066135,683.5387137364,692.4370997638,623026,0.0,1.0
BLK,2021-01-11 00:00:00+00:00,766.68,770.4,750.51,752.82,614375,701.1525796037,704.5546346933,686.364614335,688.477180802,614375,0.0,1.0
BLK,2021-01-12 00:00:00+00:00,777.74,779.31,763.5,763.51,675276,711.2672917788,712.7031053516,698.2443712206,698.25351653,675276,0.0,1.0
BLK,2021-01-13 00:00:00+00:00,779.75,788.0,776.61,778.7,848599,713.1054989643,720.6503792035,710.2338718188,712.1452414794,848599,0.0,1.0
BLK,2021-01-14 00:00:00+00:00,743.5,765.8585,739.06,750.0,1643130,679.9537524591,700.4012924381,675.8932350941,685.8982035566,1643130,0.0,1.0
BLK,2021-01-15 00:00:00+00:00,727.76,754.4399,724.0,742.18,1174470,665.5590354938,689.9586294686,662.1203991666,678.7465716208,1174470,0.0,1.0
BLK,2021-01-19 00:00:00+00:00,733.65,744.42,729.02,737.72,852400,670.9456227191,680.7951209221,666.7113444758,674.667763637,852400,0.0,1.0
BLK,2021-01-20 00:00:00+00:00,741.54,742.42,729.15,738.71,747731,678.1612718205,678.966059046,666.8302334977,675.5731492657,747731,0.0,1.0
BLK,2021-01-21 00:00:00+00:00,742.2,745.77,737.0,744.71,639591,678.7648622396,682.0297376885,674.0093013616,681.0603348942,639591,0.0,1.0
BLK,2021-01-22 00:00:00+00:00,735.05,743.73,730.82,739.9,565667,672.2259660324,680.1640945749,668.3575001643,676.661441082,565667,0.0,1.0
BLK,2021-01-25 00:00:00+00:00,722.98,735.77,713.625,730.82,806452,661.1875776098,672.8844283078,652.6321406841,668.3575001643,806452,0.0,1.0
BLK,2021-01-26 00:00:00+00:00,721.85,733.9,720.04,726.99,827925,660.1541576498,671.1742554536,658.4988566519,664.8548466715,827925,0.0,1.0
BLK,2021-01-27 00:00:00+00:00,697.79,713.99,685.69,713.2,1104500,638.1505432797,652.9659444765,627.084718929,652.2434650354,1104500,0.0,1.0
BLK,2021-01-28 00:00:00+00:00,719.91,731.02,699.43,701.5,822441,658.3799676299,668.5404063519,639.6503740181,641.5434530599,822441,0.0,1.0
BLK,2021-01-29 00:00:00+00:00,701.26,717.08,698.62,715.36,801057,641.3239656348,655.7918450752,638.9096039583,654.2188518617,801057,0.0,1.0
BLK,2021-02-01 00:00:00+00:00,713.17,713.95,701.27,708.0,483089,652.2160291073,652.929363239,641.3331109442,647.4879041574,483089,0.0,1.0
BLK,2021-02-02 00:00:00+00:00,729.5,733.315,719.37,719.37,870126,667.1503193261,670.6392548548,657.8861209233,657.8861209233,870126,0.0,1.0
BLK,2021-02-03 00:00:00+00:00,724.08,727.44,716.55,720.0,685310,662.1935616417,665.2663855936,655.307143678,658.4622754143,685310,0.0,1.0
BLK,2021-02-04 00:00:00+00:00,732.45,737.66,724.3,724.3,636413,669.8481855934,674.6128917807,662.3947584481,662.3947584481,636413,0.0,1.0
BLK,2021-02-05 00:00:00+00:00,726.33,737.48,725.12,734.19,475024,664.2512562524,674.4482762119,663.1446738173,671.4394694256,475024,0.0,1.0
BLK,2021-02-08 00:00:00+00:00,726.45,731.7387,720.65,730.68,533145,664.3609999649,669.1976797371,659.0567205241,668.229465833,533145,0.0,1.0
BLK,2021-02-09 00:00:00+00:00,728.8,731.31,719.345,727.75,447754,666.5101476694,668.805620324,657.8632576499,665.5498901844,447754,0.0,1.0
BLK,2021-02-10 00:00:00+00:00,723.17,732.97,721.0,732.41,643172,661.361338488,670.3237416812,659.3768063524,669.8116043559,643172,0.0,1.0
BLK,2021-02-11 00:00:00+00:00,721.43,729.71,716.874,729.62,803949,659.7700546558,667.342370823,655.6034517019,667.2600630386,803949,0.0,1.0
BLK,2021-02-12 00:00:00+00:00,722.98,731.5,712.69,715.35,862804,661.1875776098,668.9793812022,651.777054257,654.2097065523,862804,0.0,1.0
BLK,2021-02-16 00:00:00+00:00,730.31,737.7215,726.92,728.67,571638,667.8910893859,674.6691354334,664.7908295058,666.3912586474,571638,0.0,1.0
BLK,2021-02-17 00:00:00+00:00,721.39,728.695,718.47,725.98,566137,659.7334734183,666.4141219209,657.0630430791,663.931170424,566137,0.0,1.0
BLK,2021-02-18 00:00:00+00:00,703.53,717.12,696.48,716.43,1078718,643.3999508642,655.8284263127,636.9525077508,655.1973999654,1078718,0.0,1.0
BLK,2021-02-19 00:00:00+00:00,710.11,716.58,706.5,707.42,804224,649.4175644368,655.3345796061,646.1161077503,646.9574762133,804224,0.0,1.0
BLK,2021-02-22 00:00:00+00:00,703.14,705.98,697.27,705.38,760190,643.0432837984,645.6405516625,637.6749871919,645.0918330997,760190,0.0,1.0
BLK,2021-02-23 00:00:00+00:00,703.16,705.665,688.3138,700.51,926286,643.0615744171,645.352474417,629.4842652043,640.6380674312,926286,0.0,1.0
BLK,2021-02-24 00:00:00+00:00,712.1,713.23,700.39,704.5,583346,651.2374810035,652.2709009636,640.5283237187,644.2870458742,583346,0.0,1.0
BLK,2021-02-25 00:00:00+00:00,694.79,714.5,692.15,714.23,589732,635.4069504655,653.4323552549,632.9925887889,653.1854319016,589732,0.0,1.0
BLK,2021-02-26 00:00:00+00:00,694.5,701.02,689.275,697.79,732342,635.1417364934,641.1044782097,630.363312342,638.1505432797,732342,0.0,1.0
BLK,2021-03-01 00:00:00+00:00,719.2,721.965,705.21,706.82,653960,657.7306506639,660.2593287077,644.9363628402,646.4087576505,653960,0.0,1.0
BLK,2021-03-02 00:00:00+00:00,716.31,723.6,713.61,719.73,455226,655.0876562528,661.7545867914,652.61842272,658.2153520611,455226,0.0,1.0
BLK,2021-03-03 00:00:00+00:00,701.49,721.38,701.3,718.54,703134,641.5343077506,659.7243281089,641.3605468723,657.1270602447,703134,0.0,1.0
BLK,2021-03-04 00:00:00+00:00,683.21,698.86,676.415,693.4,915435,628.5936949768,642.9926225779,622.341892226,637.9690989548,915435,4.13,1.0
BLK,2021-03-05 00:00:00+00:00,702.28,704.03,670.28,691.9,698504,646.139225287,647.7493290123,616.6973285945,636.5890100473,698504,0.0,1.0
BLK,2021-03-08 00:00:00+00:00,698.96,712.17,696.84,699.56,649762,643.0846285051,655.2386114835,641.1341028492,643.6366640681,649762,0.0,1.0
BLK,2021-03-09 00:00:00+00:00,722.0,725.24,703.9,707.98,959743,664.2827941237,667.2637861638,647.629721307,651.3835631353,959743,0.0,1.0
BLK,2021-03-10 00:00:00+00:00,728.5,733.59,724.2,726.69,823347,670.2631793893,674.946281082,666.3069245213,668.5978721077,823347,0.0,1.0
BLK,2021-03-11 00:00:00+00:00,722.12,733.69,719.33,732.48,751651,664.3932012363,675.0382870092,661.8262358684,673.9250152905,751651,0.0,1.0
BLK,2021-03-12 00:00:00+00:00,716.19,722.615,712.495,719.28,528692,658.9372497555,664.8486305757,655.5376307468,661.7802329048,528692,0.0,1.0
BLK,2021-03-15 00:00:00+00:00,719.01,720.71,707.27,720.71,526784,661.5318169015,663.0959176633,650.7303210524,663.0959176633,526784,0.0,1.0
BLK,2021-03-16 00:00:00+00:00,723.07,727.39,715.76,721.94,562240,665.2672575443,669.2419135978,658.5416242687,664.2275905674,562240,0.0,1.0
BLK,2021-03-17 00:00:00+00:00,728.22,730.4,719.91,721.35,463614,670.0055627933,672.0112920055,662.359870246,663.6847555971,463614,0.0,1.0
BLK,2021-03-18 00:00:00+00:00,723.73,739.95,722.46,728.99,640124,665.8744966636,680.7978580496,664.7060213886,670.7140084324,640124,0.0,1.0
BLK,2021-03-19 00:00:00+00:00,729.64,740.65,713.51,720.26,1452170,671.312046959,681.4418995398,656.4714909075,662.681890991,1452170,0.0,1.0
BLK,2021-03-22 00:00:00+00:00,730.92,736.19,725.57,729.64,524689,672.4897228267,677.3384351882,667.5674057234,671.312046959,524689,0.0,1.0
BLK,2021-03-23 00:00:00+00:00,716.57,729.78,714.17,729.78,556688,659.2868722787,671.440855257,657.0787300267,671.440855257,556688,0.0,1.0
BLK,2021-03-24 00:00:00+00:00,722.75,731.2,721.1,721.1,544753,664.9728385774,672.7473394228,663.4547407792,663.4547407792,544753,0.0,1.0
BLK,2021-03-25 00:00:00+00:00,727.5,728.68,712.2721,723.55,462825,669.3431201177,670.4287900582,655.3325495351,665.7088859947,462825,0.0,1.0
BLK,2021-03-26 00:00:00+00:00,756.9,758.22,731.32,731.32,803746,696.3928627039,697.6073409425,672.8577465354,672.8577465354,803746,0.0,1.0
BLK,2021-03-29 00:00:00+00:00,757.86,761.8499,744.93,746.58,581740,697.2761196047,700.9470640926,685.3797532224,686.8978510206,581740,0.0,1.0
BLK,2021-03-30 00:00:00+00:00,749.26,763.42,746.96,755.06,598823,689.3636098686,702.391649155,687.2474735438,694.6999536441,598823,0.0,1.0
BLK,2021-03-31 00:00:00+00:00,753.96,762.25,748.85,749.97,638151,693.6878884453,701.3151798072,688.9863855672,690.0168519514,638151,0.0,1.0
BLK,2021-04-01 00:00:00+00:00,766.83,767.19,757.6,759.78,549219,705.5290512713,705.8602726091,697.036904194,699.0426334062,549219,0.0,1.0
BLK,2021-04-05 00:00:00+00:00,784.02,787.755,771.83,772.45,593605,721.3448701508,724.7812915303,710.1293476295,710.6997843779,593605,0.0,1.0
BLK,2021-04-06 00:00:00+00:00,781.71,786.48,778.73,786.48,492308,719.2195332333,723.608215959,716.4777566038,723.608215959,492308,0.0,1.0
BLK,2021-04-07 00:00:00+00:00,788.0,790.22,781.0001,783.32,477188,725.0067060519,727.0492376349,718.5663831563,720.7008286606,477188,0.0,1.0
BLK,2021-04-08 00:00:00+00:00,800.6,802.01,789.09,791.0,558473,736.5994528745,737.8967364476,726.009570658,727.7668838668,558473,0.0,1.0
BLK,2021-04-09 00:00:00+00:00,808.35,810.62,799.59,802.68,484164,743.7299122298,745.8184467764,735.6701930102,738.5131761596,484164,0.0,1.0
BLK,2021-04-12 00:00:00+00:00,807.98,809.67,801.51,804.61,482840,743.3894902992,744.9443904683,737.4367068117,740.2888905538,482840,0.0,1.0
BLK,2021-04-13 00:00:00+00:00,802.49,806.625,799.53,804.7,376348,738.3383648979,742.1428099862,735.6149894539,740.3716958883,376348,0.0,1.0
BLK,2021-04-14 00:00:00+00:00,801.07,811.38,798.14,799.53,552913,737.0318807322,746.5176918228,734.3361070663,735.6149894539,552913,0.0,1.0
BLK,2021-04-15 00:00:00+00:00,817.84,827.845,810.0,812.19,766869,752.4612747176,761.6664677304,745.248010028,747.2629398328,766869,0.0,1.0
BLK,2021-04-16 00:00:00+00:00,811.45,825.518,805.52,823.82,774777,746.5820959718,759.5254898053,741.126144491,757.963229162,774777,0.0,1.0
BLK,2021-04-19 00:00:00+00:00,811.09,815.5,806.425,811.06,491140,746.250874634,750.308336022,741.9587981318,746.2232728559,491140,0.0,1.0
BLK,2021-04-20 00:00:00+00:00,804.96,813.45,800.84,807.26,525225,740.6109112989,748.4222145151,736.8202670997,742.7270476237,525225,0.0,1.0
BLK,2021-04-21 00:00:00+00:00,811.53,812.39,799.59,802.96,388511,746.6557007136,747.4469516872,735.6701930102,738.7707927556,388511,0.0,1.0
BLK,2021-04-22 00:00:00+00:00,795.32,811.01,793.53,811.01,520052,731.7415399203,746.1772698923,730.0946338241,746.1772698923,520052,0.0,1.0
BLK,2021-04-23 00:00:00+00:00,813.17,816.91,795.89,798.43,489778,748.1645979191,751.605619595,732.2659737051,734.6029242551,489778,0.0,1.0
BLK,2021-04-26 00:00:00+00:00,818.32,822.2837,814.02,814.52,478233,752.902903168,756.549742103,748.9466482999,749.4066779358,478233,0.0,1.0
BLK,2021-04-27 00:00:00+00:00,820.51,822.69,812.68,817.7,328253,754.9178329729,756.9235621851,747.713768876,752.3324664196,328253,0.0,1.0
BLK,2021-04-28 00:00:00+00:00,816.28,821.02,815.3,819.87,335320,751.0259822539,755.3870632014,750.1243241676,754.328995039,335320,0.0,1.0
BLK,2021-04-29 00:00:00+00:00,827.32,829.505,817.07,824.3,455352,761.1834366128,763.1937661213,751.7528290784,758.4048576124,455352,0.0,1.0
BLK,2021-04-30 00:00:00+00:00,819.3,822.83,813.78,821.78,451357,753.8045612542,757.0523704831,748.7258340748,756.0863082479,451357,0.0,1.0
BLK,2021-05-03 00:00:00+00:00,825.62,832.4,821.05,825.0,490077,759.619335851,765.8573377127,755.4146649796,759.0488991025,490077,0.0,1.0
BLK,2021-05-04 00:00:00+00:00,836.43,837.16,819.0,822.25,557943,769.5651765774,770.2368198457,753.5285434727,756.5187361055,557943,0.0,1.0
BLK,2021-05-05 00:00:00+00:00,851.01,852.12,838.97,840.15,569900,782.9796407579,784.0009065494,771.9021271274,772.9877970679,569900,0.0,1.0
BLK,2021-05-06 00:00:00+00:00,867.1,867.39,849.09,851.36,666588,797.7833944386,798.0502116273,781.2131269563,783.301661503,666588,0.0,1.0
BLK,2021-05-07 00:00:00+00:00,873.83,877.06,858.2,860.44,474203,803.9753933367,806.9471847841,789.594866921,791.6557996895,474203,0.0,1.0
BLK,2021-05-10 00:00:00+00:00,857.45,880.8,857.42,875.44,566521,788.9048224672,810.38820646,788.8772206891,805.456688764,566521,0.0,1.0
BLK,2021-05-11 00:00:00+00:00,844.1,855.31,835.0,848.27,671928,776.6220311909,786.9358956259,768.2494918189,780.4586783536,671928,0.0,1.0
BLK,2021-05-12 00:00:00+00:00,823.5,849.9799,819.94,839.79,649705,757.6688101951,782.0318877022,754.3933991881,772.6565757301,649705,0.0,1.0
BLK,2021-05-13 00:00:00+00:00,838.99,845.21,822.1,823.5,554749,771.9205283128,777.6432969824,756.3807272148,757.6688101951,554749,0.0,1.0
BLK,2021-05-14 00:00:00+00:00,856.87,860.8376,845.4,848.65,481500,788.3711880897,792.0216152559,777.818108244,780.8083008768,481500,0.0,1.0
BLK,2021-05-17 00:00:00+00:00,849.46,860.145,846.09,856.9,347554,781.5535488868,791.3843822043,778.4529491414,788.3987898678,347554,0.0,1.0
BLK,2021-05-18 00:00:00+00:00,840.14,855.8,839.58,852.82,373726,772.9785964752,787.386724669,772.4633632831,784.6449480396,373726,0.0,1.0
BLK,2021-05-19 00:00:00+00:00,838.52,838.97,821.02,828.08,632867,771.4881004551,771.9021271274,755.3870632014,761.8826816592,632867,0.0,1.0
BLK,2021-05-20 00:00:00+00:00,844.88,851.57,836.65,841.55,360768,777.3396774227,783.49487395,769.7675896171,774.2758800482,360768,0.0,1.0
BLK,2021-05-21 00:00:00+00:00,860.77,864.85,848.52,848.52,692850,791.9594192491,795.7132610774,780.6886931715,780.6886931715,692850,0.0,1.0
BLK,2021-05-24 00:00:00+00:00,872.36,877.09,866.17,866.45,566451,802.6229062074,806.9747865622,796.9277393159,797.185355912,566451,0.0,1.0
BLK,2021-05-25 00:00:00+00:00,874.27,881.3,871.46,877.1,625591,804.3802194162,810.8482360958,801.7948528629,806.983987155,625591,0.0,1.0
BLK,2021-05-26 00:00:00+00:00,876.73,888.29,870.325,883.43,616192,806.6435652245,817.2794504046,800.7505855896,812.8079623444,616192,0.0,1.0
BLK,2021-05-27 00:00:00+00:00,876.43,884.45,875.165,878.74,704573,806.367547443,813.7464228015,805.2036724643,808.4928843605,704573,0.0,1.0
BLK,2021-05-28 00:00:00+00:00,877.04,880.0,874.535,879.24,435375,806.9287835987,809.6521590427,804.6240351232,808.9529139963,435375,0.0,1.0
BLK,2021-06-01 00:00:00+00:00,876.91,889.99,876.01,887.9,407515,806.8091758934,818.8435511664,805.9811225489,816.9206272887,407515,0.0,1.0
BLK,2021-06-02 00:00:00+00:00,887.42,887.945,876.81,878.48,543412,816.4789988383,816.9620299559,806.7171699662,808.2536689498,543412,0.0,1.0
BLK,2021-06-03 00:00:00+00:00,881.01,888.4,873.4,880.0,430784,814.3812636989,821.2123751945,807.3467902914,813.4476476488,430784,4.13,1.0
BLK,2021-06-04 00:00:00+00:00,886.85,887.0,877.84,883.91,646966,819.7795980879,819.9182539369,811.4510034228,817.0619434469,646966,0.0,1.0
BLK,2021-06-07 00:00:00+00:00,884.96,890.0,879.47,888.66,400307,818.0325343901,822.6913709175,812.9577303156,821.4527119995,400307,0.0,1.0
BLK,2021-06-08 00:00:00+00:00,884.52,886.53,878.09,884.3,303322,817.6258105663,819.4837989433,811.6820965045,817.4224486544,303322,0.0,1.0
BLK,2021-06-09 00:00:00+00:00,870.94,886.46,869.84,885.5,463127,805.0728343673,819.4190928804,804.0560248078,818.5316954466,463127,0.0,1.0
BLK,2021-06-10 00:00:00+00:00,867.44,880.53,867.34,879.74,423380,801.8375312233,813.937564982,801.7450939906,813.2073108438,423380,0.0,1.0
BLK,2021-06-11 00:00:00+00:00,880.66,880.93,873.0,874.68,444033,814.0577333845,814.3073139128,806.9770413607,808.5299868698,444033,0.0,1.0
BLK,2021-06-14 00:00:00+00:00,876.78,881.695,873.515,881.0,363711,810.4711687563,815.0144587429,807.453093109,814.3720199757,363711,0.0,1.0
BLK,2021-06-15 00:00:00+00:00,881.01,884.89,872.0379,878.65,442558,814.3812636989,817.9678283272,806.087702745,812.1997450075,442558,0.0,1.0
BLK,2021-06-16 00:00:00+00:00,869.35,880.0,862.92,880.0,574258,803.6030823676,813.4476476488,797.6593683058,813.4476476488,574258,0.0,1.0
BLK,2021-06-17 00:00:00+00:00,868.82,874.1621,861.24,870.0,569942,803.1131650344,808.0512544417,796.1064227967,804.2039243801,569942,0.0,1.0
BLK,2021-06-18 00:00:00+00:00,840.78,856.87,839.01,850.92,1059015,777.1937649888,792.0669157282,775.5576259703,786.5669003833,1059015,0.0,1.0
BLK,2021-06-21 00:00:00+00:00,861.26,862.3,846.97,849.0,575852,796.1249102432,797.0862574631,782.9156296922,784.7921055157,575852,0.0,1.0
BLK,2021-06-22 00:00:00+00:00,864.76,869.43,856.745,861.56,668470,799.3602133872,803.6770321537,791.9513691874,796.4022219413,668470,0.0,1.0
BLK,2021-06-23 00:00:00+00:00,865.42,868.7,863.47,866.48,566358,799.970299123,803.0022403551,798.1677730856,800.9501337895,566358,0.0,1.0
BLK,2021-06-24 00:00:00+00:00,867.34,873.98,861.05,872.45,661975,801.7450939906,807.882926241,795.9307920545,806.4686365809,661975,0.0,1.0
BLK,2021-06-25 00:00:00+00:00,874.03,877.25,868.66,871.8,742074,807.9291448574,810.9056237499,802.9652654621,805.8677945684,742074,0.0,1.0
BLK,2021-06-28 00:00:00+00:00,878.74,880.68,868.02,875.97,373815,812.2829385169,814.0762208311,802.3736671729,809.7224271715,373815,0.0,1.0
BLK,2021-06-29 00:00:00+00:00,873.53,886.99,871.31,880.93,742775,807.4669586939,819.9090102137,805.4148521283,814.3073139128,742775,0.0,1.0
BLK,2021-06-30 00:00:00+00:00,874.97,877.155,869.46,871.0,575566,808.7980548446,810.8178083788,803.7047633236,805.1282967069,575566,0.0,1.0
BLK,2021-07-01 00:00:00+00:00,879.23,879.75,872.19,877.07,426316,812.7358809571,813.2165545671,806.2282997759,810.7392367311,426316,0.0,1.0
BLK,2021-07-02 00:00:00+00:00,893.63,894.8899,880.8417,882.02,430345,826.0468424641,827.2114591587,814.2256918363,815.3148797491,430345,0.0,1.0
BLK,2021-07-06 00:00:00+00:00,892.68,895.66,886.03,895.0,527389,825.1686887536,827.9233182876,819.0216127799,827.3132325519,527389,0.0,1.0
BLK,2021-07-07 00:00:00+00:00,900.94,902.72,889.93,889.93,468458,832.8040041735,834.4493869154,822.6266648547,822.6266648547,468458,0.0,1.0
BLK,2021-07-08 00:00:00+00:00,876.5,888.68,872.726,888.68,629983,810.2123445047,821.4711994461,806.7237633431,821.4711994461,629983,0.0,1.0
BLK,2021-07-09 00:00:00+00:00,901.31,901.9,888.7147,890.53,764498,833.1460219345,833.6914016073,821.5032751658,823.1812882508,764498,0.0,1.0
BLK,2021-07-12 00:00:00+00:00,915.92,920.31,899.57,901.31,862232,846.6511016301,850.7090961451,831.5376140857,833.1460219345,862232,0.0,1.0
BLK,2021-07-13 00:00:00+00:00,908.07,918.0,905.07,918.0,590164,839.3947788641,848.57379607,836.6216618835,848.57379607,590164,0.0,1.0
BLK,2021-07-14 00:00:00+00:00,880.32,893.99,869.99,885.03,994115,813.7434467934,826.3796165018,804.1946806568,818.097240453,994115,0.0,1.0
BLK,2021-07-15 00:00:00+00:00,880.0,889.47,875.28,876.12,619984,813.4476476488,822.2014535843,809.084610266,809.8610830205,619984,0.0,1.0
BLK,2021-07-16 00:00:00+00:00,875.02,883.16,873.0,882.9,983127,808.844273461,816.3686642017,806.9770413607,816.1283273967,983127,0.0,1.0
BLK,2021-07-19 00:00:00+00:00,845.16,863.59,839.69,857.64,946296,781.2425157805,798.2786977648,776.1861991525,792.7786824199,946296,0.0,1.0
BLK,2021-07-20 00:00:00+00:00,878.84,881.31,845.0,847.47,899812,812.3753757496,814.658575397,781.0946162082,783.3778158556,899812,0.0,1.0
BLK,2021-07-21 00:00:00+00:00,882.68,892.62,882.202,882.9,445456,815.9249654848,825.1132264139,815.4831155126,816.1283273967,445456,0.0,1.0
BLK,2021-07-22 00:00:00+00:00,866.86,884.97,866.27,883.78,601037,801.3013952737,818.0417781134,800.7560156008,816.9417750444,601037,0.0,1.0
BLK,2021-07-23 00:00:00+00:00,868.95,878.08,867.79,871.33,528578,803.2333334368,811.6728527812,802.1610615377,805.4333395748,528578,0.0,1.0
BLK,2021-07-26 00:00:00+00:00,871.49,875.74,866.94,867.73,414393,805.5812391471,809.5098215363,801.3753450598,802.1055991981,414393,0.0,1.0
BLK,2021-07-27 00:00:00+00:00,861.88,869.7818,857.82,865.63,476093,796.6980210859,804.0022263383,792.9450694387,800.1644173116,476093,0.0,1.0
BLK,2021-07-28 00:00:00+00:00,860.71,864.165,854.12,861.62,389280,795.6165054634,798.8102118528,789.5248918293,796.4576842809,389280,0.0,1.0
BLK,2021-07-29 00:00:00+00:00,869.39,872.3631,856.76,866.14,334283,803.6400572607,806.3883086257,791.9652347723,800.6358471983,334283,0.0,1.0
BLK,2021-07-30 00:00:00+00:00,867.17,875.21,863.9879,868.25,503855,801.587950695,809.0199042031,798.6465055137,802.586272808,503855,0.0,1.0
BLK,2021-08-02 00:00:00+00:00,873.26,881.565,871.45,873.3,386141,807.2173781657,814.8942903404,805.544264254,807.2543530587,386141,0.0,1.0
BLK,2021-08-03 00:00:00+00:00,880.21,881.73,867.67,877.79,391626,813.6417658374,815.0468117743,802.0501368585,811.4047848064,391626,0.0,1.0
BLK,2021-08-04 00:00:00+00:00,882.01,888.55,876.095,878.89,390667,815.3056360258,821.3510310436,809.8379737124,812.421594366,390667,0.0,1.0
BLK,2021-08-05 00:00:00+00:00,889.28,893.11,885.7,885.7,349448,822.0258228422,825.5661688541,818.716569912,818.716569912,349448,0.0,1.0
BLK,2021-08-06 00:00:00+00:00,896.09,900.0,887.59,890.0,472161,828.3207983882,831.9350941863,820.4636336098,822.6913709175,472161,0.0,1.0
BLK,2021-08-09 00:00:00+00:00,901.97,905.585,889.97,897.99,347033,833.7561076702,837.0977136319,822.6636397477,830.0771058093,347033,0.0,1.0
BLK,2021-08-10 00:00:00+00:00,912.56,916.92,901.06,901.96,382572,843.5452106118,847.575473957,832.9149288528,833.7468639469,382572,0.0,1.0
BLK,2021-08-11 00:00:00+00:00,917.09,922.34,914.35,917.6,349164,847.7326172525,852.5855719686,845.1998370769,848.2040471393,349164,0.0,1.0
BLK,2021-08-12 00:00:00+00:00,918.54,920.0,913.7167,914.53,299149,849.0729571265,850.4225407237,844.6144320823,845.3662240957,299149,0.0,1.0
BLK,2021-08-13 00:00:00+00:00,916.86,920.48,912.51,916.1,292525,847.5200116174,850.8662394406,843.4989919955,846.8174886489,292525,0.0,1.0
BLK,2021-08-16 00:00:00+00:00,924.89,924.97,907.0115,915.84,320698,854.9427214022,855.0166711883,838.4163307562,846.577151844,320698,0.0,1.0
BLK,2021-08-17 00:00:00+00:00,909.62,921.44,901.1,917.76,381697,840.8275559708,851.7536368744,832.9519037458,848.3519467116,381697,0.0,1.0
BLK,2021-08-18 00:00:00+00:00,901.91,913.125,901.67,904.42,384039,833.7006453306,844.0674809765,833.4787959722,836.0208198711,384039,0.0,1.0
BLK,2021-08-19 00:00:00+00:00,903.78,908.79,888.5,892.61,427548,835.4292215819,840.0603269395,821.3048124272,825.1039826907,427548,0.0,1.0
BLK,2021-08-20 00:00:00+00:00,917.17,922.595,903.595,905.89,384749,847.8065670387,852.821286912,835.2582127014,837.3796471916,384749,0.0,1.0
BLK,2021-08-23 00:00:00+00:00,927.86,933.925,922.56,922.95,351338,857.688107213,863.2944253755,852.7889338805,853.149439088,351338,0.0,1.0
BLK,2021-08-24 00:00:00+00:00,929.19,933.68,924.79,929.0,288505,858.9175224077,863.0679541554,854.8502841695,858.7418916656,288505,0.0,1.0
BLK,2021-08-25 00:00:00+00:00,939.52,945.86,930.29,933.55,329934,868.4662885443,874.3268090967,859.9343319673,862.9477857529,329934,0.0,1.0
BLK,2021-08-26 00:00:00+00:00,935.88,942.6,934.17,942.41,272268,865.1015732745,871.3133553111,863.5208965955,871.137724569,272268,0.0,1.0
